ids,caption,attack,shot_type,dataset
286_image_0.png,there are more legs than wheels,0,0,winoground
286_image_1.png,there are more wheels than legs,0,0,winoground
287_image_0.png,a group of three people with longer hair and two with short hair in a business context,0,0,winoground
287_image_1.png,a group of two people with longer hair and three with short hair in a business context,0,0,winoground
288_image_0.png,the gesture of the person sitting down is supporting the understanding of the person standing up,0,0,winoground
288_image_1.png,the gesture of the person standing up is supporting the understanding of the person sitting down,0,0,winoground
289_image_0.png,the circle is above the cross,0,0,winoground
289_image_1.png,the cross is above the circle,0,0,winoground
28_image_0.png,a person walking in a field of yellow flowers with a red dress,0,0,winoground
28_image_1.png,a person walking in a field of red flowers with a yellow dress,0,0,winoground
290_image_0.png,aerial view of a green tree in the brown freshly turned soil next to a green field,0,0,winoground
290_image_1.png,aerial view of a green tree in a green field next to the brown freshly turned soil,0,0,winoground
291_image_0.png,physical therapist inspecting blue elastic therapeutic kinesio tape over pink,0,0,winoground
291_image_1.png,physical therapist inspecting pink elastic therapeutic kinesio tape over blue,0,0,winoground
292_image_0.png,the skipping rope color is different to the shoelaces but similar to the shoes,0,0,winoground
292_image_1.png,the skipping rope color is similar to the shoelaces but different to the shoes,0,0,winoground
293_image_0.png,the blue balloon is being lifted by the weight,0,0,winoground
293_image_1.png,the weight is being lifted by the blue balloon,0,0,winoground
294_image_0.png,the sea is rough but the rocks are smooth,0,0,winoground
294_image_1.png,the sea is smooth but the rocks are rough,0,0,winoground
295_image_0.png,the melting white food is cold while the brown is warm,0,0,winoground
295_image_1.png,the melting white food is warm while the brown is cold,0,0,winoground
296_image_0.png,the person with a beard is smiling while the person with long hair is not,0,0,winoground
296_image_1.png,the person with long hair is smiling while the person with a beard is not,0,0,winoground
297_image_0.png,the pet on the right is white and the one on the left is not,0,0,winoground
297_image_1.png,the pet on the left is white and the one on the right is not,0,0,winoground
298_image_0.png,the outlet carrying water from the faucet to the shower head is near the hot tap not the cold,0,0,winoground
298_image_1.png,the outlet carrying water from the faucet to the shower head is near the cold tap not the hot,0,0,winoground
299_image_0.png,the larger ball is heavier and the smaller one is lighter,0,0,winoground
299_image_1.png,the larger ball is lighter and the smaller one is heavier,0,0,winoground
29_image_0.png,a brown dog is on a white couch,0,0,winoground
29_image_1.png,a white dog is on a brown couch,0,0,winoground
2_image_0.png,the masked wrestler hits the unmasked wrestler,0,0,winoground
2_image_1.png,the unmasked wrestler hits the masked wrestler,0,0,winoground
300_image_0.png,The adult with the magnifying glass looks at the kid,0,0,winoground
300_image_1.png,The adult looks at the kid with the magnifying glass,0,0,winoground
301_image_0.png,a dog is on a blanket with spots,0,0,winoground
301_image_1.png,a blanket is on a dog with spots,0,0,winoground
302_image_0.png,There is a mouse cake for a birthday,0,0,winoground
302_image_1.png,There is a birthday cake for a mouse,0,0,winoground
303_image_0.png,The cold-blooded animal isn't happy in warm water,0,0,winoground
303_image_1.png,The warm-blooded animal isn't happy in cold water,0,0,winoground
304_image_0.png,The white queen is taking the black king,0,0,winoground
304_image_1.png,The black queen is taking the white king,0,0,winoground
305_image_0.png,visiting animals at home can be fun,0,0,winoground
305_image_1.png,animals visiting at home can be fun,0,0,winoground
306_image_0.png,the person is not happy with the cat,0,0,winoground
306_image_1.png,the cat is not happy with the person,0,0,winoground
307_image_0.png,the person is too big for the small door,0,0,winoground
307_image_1.png,the door is too small for the big person,0,0,winoground
308_image_0.png,a taller person is covering the eyes of a shorter person,0,0,winoground
308_image_1.png,a shorter person is covering the eyes of a taller person,0,0,winoground
309_image_0.png,the plant is eating the bug,0,0,winoground
309_image_1.png,the bug is eating the plant,0,0,winoground
30_image_0.png,a blue bird is next to a red berry,0,0,winoground
30_image_1.png,a red bird is next to a blue berry,0,0,winoground
310_image_0.png,every bug has a leaf,0,0,winoground
310_image_1.png,every leaf has a bug,0,0,winoground
311_image_0.png,the green leaves will soon be red as the seasons change,0,0,winoground
311_image_1.png,the red leaves will soon be green as the seasons change,0,0,winoground
312_image_0.png,the white wall will soon be painted blue,0,0,winoground
312_image_1.png,the blue wall will soon be painted white,0,0,winoground
313_image_0.png,the moon prevents the sun's rays from falling on the earth,0,0,winoground
313_image_1.png,the earth prevents the sun's rays from falling on the moon,0,0,winoground
314_image_0.png,all paper airplanes fly on a straight path except for one which takes a curved one,0,0,winoground
314_image_1.png,all paper airplanes fly on a curved path except for one which takes a straight one,0,0,winoground
315_image_0.png,the person is too big for the pants,0,0,winoground
315_image_1.png,the pants is too big for the person,0,0,winoground
316_image_0.png,a kid jumped then threw a basketball,0,0,winoground
316_image_1.png,a kid threw a basketball then jumped,0,0,winoground
317_image_0.png,one cheerlearder supporting multiple cheerleaders,0,0,winoground
317_image_1.png,multiple cheerleaders supporting one cheerlearder,0,0,winoground
318_image_0.png,two persons wearing one scarf,0,0,winoground
318_image_1.png,one person wearing two scarfs,0,0,winoground
319_image_0.png,human head on pet,0,0,winoground
319_image_1.png,pet head on human,0,0,winoground
31_image_0.png,The red book is above the yellow book and below the blue book,0,0,winoground
31_image_1.png,The yellow book is above the blue book and below the red book,0,0,winoground
320_image_0.png,the cow is over the moon,0,0,winoground
320_image_1.png,the moon is over the cow,0,0,winoground
321_image_0.png,someone babys a pet,0,0,winoground
321_image_1.png,someone pets a baby,0,0,winoground
322_image_0.png,cat house,0,0,winoground
322_image_1.png,house cat,0,0,winoground
323_image_0.png,gold for pan,0,0,winoground
323_image_1.png,pan for gold,0,0,winoground
324_image_0.png,water for plants,0,0,winoground
324_image_1.png,plants for water,0,0,winoground
325_image_0.png,the businessperson's down fall,0,0,winoground
325_image_1.png,the businessperson's fall down,0,0,winoground
326_image_0.png,outswam the person in the red swimcap,0,0,winoground
326_image_1.png,the person in the red swimcap swamout,0,0,winoground
327_image_0.png,manning a ship,0,0,winoground
327_image_1.png,shiping a mann,0,0,winoground
328_image_0.png,the person wearing a sweater stands in front of the person who isn't wearing a sweater,0,0,winoground
328_image_1.png,the person who isn't wearing a sweater stands in front of the person wearing a sweater,0,0,winoground
329_image_0.png,a person without glasses pushes a person with glasses sitting in a box,0,0,winoground
329_image_1.png,a person with glasses pushes a person without glasses sitting in a box,0,0,winoground
32_image_0.png,astronauts in blue suits with a red planet in the background,0,0,winoground
32_image_1.png,astronauts in red suits with a blue planet in the background,0,0,winoground
330_image_0.png,what is green will soon be yellow,0,0,winoground
330_image_1.png,what is yellow will soon be green,0,0,winoground
331_image_0.png,soon this animal not with a tail will have one,0,0,winoground
331_image_1.png,soon this animal with a tail will not have one,0,0,winoground
332_image_0.png,a mouse is touching a dog,0,0,winoground
332_image_1.png,a dog is touching a mouse,0,0,winoground
333_image_0.png,fishing for compliments,0,0,winoground
333_image_1.png,compliments for fishing,0,0,winoground
334_image_0.png,that person dusting off their hands,0,0,winoground
334_image_1.png,that person hands off their dusting,0,0,winoground
335_image_0.png,a person wearing black shoes cleaning a bookshelf with an orange duster while a person wearing green shoes drinks wine from an orange glass and relaxes,0,0,winoground
335_image_1.png,a person wearing green shoes cleaning a bookshelf with an orange duster while a person wearing black shoes drinks wine from an orange glass and relaxes,0,0,winoground
336_image_0.png,a person with short hair is happily ironing a light blue shirt while a person with long hair sits on a white couch,0,0,winoground
336_image_1.png,a person with long hair is happily ironing a light blue shirt while a person with short hair sits on a white couch,0,0,winoground
337_image_0.png,yellow duck shoes on,0,0,winoground
337_image_1.png,yellow duck on shoes,0,0,winoground
338_image_0.png,child in front facing row of yellow rubber ducks,0,0,winoground
338_image_1.png,front facing child in row of yellow rubber ducks,0,0,winoground
339_image_0.png,a bird cooking a person,0,0,winoground
339_image_1.png,a person cooking a bird,0,0,winoground
33_image_0.png,the square table has a round base,0,0,winoground
33_image_1.png,the round table has a square base,0,0,winoground
340_image_0.png,a person wearing yellow and a person wearing stripes jumping,0,0,winoground
340_image_1.png,a jumping person wearing yellow and a person wearing stripes,0,0,winoground
341_image_0.png,a person wearing yellow with their feet in the air and a person wearing stripes,0,0,winoground
341_image_1.png,a person wearing stripes with their feet in the air and a person wearing yellow,0,0,winoground
342_image_0.png,darker things become light in stripes,0,0,winoground
342_image_1.png,light things in stripes become darker,0,0,winoground
343_image_0.png,together hammering something,0,0,winoground
343_image_1.png,hammering something together,0,0,winoground
344_image_0.png,A person sits next to a baby using an orange screwdriver to assemble a white piece of furniture,0,0,winoground
344_image_1.png,A baby sits next to a person using an orange screwdriver to assemble a white piece of furniture,0,0,winoground
345_image_0.png,a worker in a yellow hat uses a drill to the left of where the opening in the wall is,0,0,winoground
345_image_1.png,the opening in the wall is to the left of where a worker in a yellow hat uses a drill,0,0,winoground
346_image_0.png,A small animal with curled hair,0,0,winoground
346_image_1.png,A curled small animal with hair,0,0,winoground
347_image_0.png,A right hand pulls a glove onto a left hand,0,0,winoground
347_image_1.png,A left hand pulls a glove onto a right hand,0,0,winoground
348_image_0.png,A dog and a person with their feet hanging out of a car window,0,0,winoground
348_image_1.png,A dog with their feet hanging out of a car window and a person,0,0,winoground
349_image_0.png,A person whispering into a dog's ear,0,0,winoground
349_image_1.png,A dog whispering into a person's ear,0,0,winoground
34_image_0.png,pointy bushes are behind rectangular bushes,0,0,winoground
34_image_1.png,rectangular bushes are behind pointy bushes,0,0,winoground
350_image_0.png,one ear that some donkey is whispering a secret into,0,0,winoground
350_image_1.png,donkey ear that some one is whispering a secret into,0,0,winoground
351_image_0.png,walking someone cut lines into green plants,0,0,winoground
351_image_1.png,someone walking lines cut into green plants,0,0,winoground
352_image_0.png,a volcano above water makes steam,0,0,winoground
352_image_1.png,water above a volcano makes steam,0,0,winoground
353_image_0.png,A child riding a bike and an adult,0,0,winoground
353_image_1.png,A child and an adult riding a bike,0,0,winoground
354_image_0.png,an adult putting a helmet on a child,0,0,winoground
354_image_1.png,a child putting a helmet on an adult,0,0,winoground
355_image_0.png,An adult wearing purple lying next to a child,0,0,winoground
355_image_1.png,An adult lying next to a child wearing purple,0,0,winoground
356_image_0.png,a fencer who is wearing black pants having a point scored against them by another fencer using a wheelchair,0,0,winoground
356_image_1.png,a fencer having a point scored against them by another fencer who is wearing black pants using a wheelchair,0,0,winoground
357_image_0.png,a person with long braids is exercising in front of a person without braids,0,0,winoground
357_image_1.png,a person without braids is exercising in front of a person with long braids,0,0,winoground
358_image_0.png,"in the stadium, the person wearing gray outperformed the one wearing blue",0,0,winoground
358_image_1.png,"in the stadium, the person wearing blue outperformed the one wearing gray",0,0,winoground
359_image_0.png,butchering white meat while wearing yellow but not red,0,0,winoground
359_image_1.png,butchering red meat while wearing white but not yellow,0,0,winoground
35_image_0.png,a circular sign is above a rectangular sign,0,0,winoground
35_image_1.png,a rectangular sign is above a circular sign,0,0,winoground
360_image_0.png,a child with a fake beard and an adult,0,0,winoground
360_image_1.png,an adult with a fake beard and a child,0,0,winoground
361_image_0.png,"on halloween, a child dressed as an insect is to the right of a child dressed as a mammal",0,0,winoground
361_image_1.png,"on halloween, a child dressed as a mammal is to the right of a child dressed as an insect",0,0,winoground
362_image_0.png,a modern office complex with many windows above a nicely landscaped lawn,0,0,winoground
362_image_1.png,a nicely landscaped lawn above a modern office complex with many windows,0,0,winoground
363_image_0.png,a tree is partially inside a parked car,0,0,winoground
363_image_1.png,a parked car is partially inside a tree,0,0,winoground
364_image_0.png,some are parking in a train,0,0,winoground
364_image_1.png,some are training in a park,0,0,winoground
365_image_0.png,an athlete running on water,0,0,winoground
365_image_1.png,water running on an athlete,0,0,winoground
366_image_0.png,a horse getting wet,0,0,winoground
366_image_1.png,getting a horse wet,0,0,winoground
367_image_0.png,the glasses full of water are above the person's head and leg,0,0,winoground
367_image_1.png,the person's head and leg are above the glasses full of water,0,0,winoground
368_image_0.png,a person is touching the head of a squirrel,0,0,winoground
368_image_1.png,a squirrel is touching the head of a person,0,0,winoground
369_image_0.png,a deer's nose is resting on a child's hand,0,0,winoground
369_image_1.png,a child's hand is resting on a deer's nose,0,0,winoground
36_image_0.png,a wood chess piece rests on metal objects,0,0,winoground
36_image_1.png,a metal chess piece rests on wood objects,0,0,winoground
370_image_0.png,two sparklers for one hand,0,0,winoground
370_image_1.png,one sparkler for two hands,0,0,winoground
371_image_0.png,an animal giving a person food,0,0,winoground
371_image_1.png,a person giving an animal food,0,0,winoground
372_image_0.png,a spider towering over a dog,0,0,winoground
372_image_1.png,a dog towering over a spider,0,0,winoground
373_image_0.png,a car going into a hollow tube,0,0,winoground
373_image_1.png,a hollow tube going into a car,0,0,winoground
374_image_0.png,two people wearing clothes of the same colors are on different side of the tennis net,0,0,winoground
374_image_1.png,two people wearing clothes of different colors are on the same side of the tennis net,0,0,winoground
375_image_0.png,living things drinking,0,0,winoground
375_image_1.png,drinking living things,0,0,winoground
376_image_0.png,a person near water using a lasso,0,0,winoground
376_image_1.png,near a person using a water lasso,0,0,winoground
377_image_0.png,a person spraying water on someone else and a person on a bike,0,0,winoground
377_image_1.png,a person spraying water on a person on a bike and someone else,0,0,winoground
378_image_0.png,a person stretching behind a brown dog,0,0,winoground
378_image_1.png,a brown dog stretching behind a person,0,0,winoground
379_image_0.png,a person carrying more than one flotation device,0,0,winoground
379_image_1.png,more than one flotation device carrying a person,0,0,winoground
37_image_0.png,soft shoes are on a smooth floor,0,0,winoground
37_image_1.png,smooth shoes are on a soft floor,0,0,winoground
380_image_0.png,two kids on a pool floatie and one kid swimming,0,0,winoground
380_image_1.png,one kid on a pool floatie and two kids swimming,0,0,winoground
381_image_0.png,gears for moving something,0,0,winoground
381_image_1.png,moving gears for something,0,0,winoground
382_image_0.png,looking from above at a collection of similar objects below,0,0,winoground
382_image_1.png,looking from below at a collection of similar objects above,0,0,winoground
383_image_0.png,a toy herbivore stands on top of at least one toy carnivore,0,0,winoground
383_image_1.png,at least one toy herbivore stands on top of a toy carnivore,0,0,winoground
384_image_0.png,a person supports a small chair,0,0,winoground
384_image_1.png,a chair supports a small person,0,0,winoground
385_image_0.png,a person smiles at another person wearing a checked shirt who is hitting a ping pong ball,0,0,winoground
385_image_1.png,a person wearing a checked shirt smiles at another person who is hitting a ping pong ball,0,0,winoground
386_image_0.png,two versions of one person,0,0,winoground
386_image_1.png,one version of two persons,0,0,winoground
387_image_0.png,There are not pink flowers below the bird with yellow head feathers,0,0,winoground
387_image_1.png,There are pink flowers not below the bird with yellow head feathers,0,0,winoground
388_image_0.png,"In a shopping cart, there are two animals that are the same species but are looking in different directions",0,0,winoground
388_image_1.png,"In a shopping cart, there are two animals that are the different species but are looking in same directions",0,0,winoground
389_image_0.png,water is on and under a vessel,0,0,winoground
389_image_1.png,a vessel is on and under water,0,0,winoground
38_image_0.png,the happy person is on the right and the sad person is on the left,0,0,winoground
38_image_1.png,the sad person is on the right and the happy person is on the left,0,0,winoground
390_image_0.png,two bodies share with one head,0,0,winoground
390_image_1.png,one bodies share with two head,0,0,winoground
391_image_0.png,The worker wears something striped over a white undershirt with a collar,0,0,winoground
391_image_1.png,The worker wears something white over a striped undershirt with a collar,0,0,winoground
392_image_0.png,A person seen from above has a grid below them,0,0,winoground
392_image_1.png,A person seen from below has a grid above them,0,0,winoground
393_image_0.png,head in the clouds,0,0,winoground
393_image_1.png,clouds in the head,0,0,winoground
394_image_0.png,standing on feet,0,0,winoground
394_image_1.png,on feet standing,0,0,winoground
395_image_0.png,They have sunglasses over their hair,0,0,winoground
395_image_1.png,They have hair over their sunglasses,0,0,winoground
396_image_0.png,an odd number of sweet things on a plate with an even number of sides,0,0,winoground
396_image_1.png,an even number of sweet things on a plate with an odd number of sides,0,0,winoground
397_image_0.png,a large living thing in front of a large non-living thing,0,0,winoground
397_image_1.png,a large non-living thing in front of a large living thing,0,0,winoground
398_image_0.png,racing over it,0,0,winoground
398_image_1.png,racing it over,0,0,winoground
399_image_0.png,someone is overdoing it,0,0,winoground
399_image_1.png,someone is doing it over,0,0,winoground
39_image_0.png,the hurt person is on the left and the helpful person is on the right,0,0,winoground
39_image_1.png,the helpful person is on the left and the hurt person is on the right,0,0,winoground
3_image_0.png,a person watches an animal,0,0,winoground
3_image_1.png,an animal watches a person,0,0,winoground
40_image_0.png,the more content person has the healthier food and the less content person has the less healthy food,0,0,winoground
40_image_1.png,the less content person has the healthier food and the more content person has the less healthy food,0,0,winoground
41_image_0.png,the orange lollipop is sad and the red lollipop is surprised,0,0,winoground
41_image_1.png,the orange lollipop is surprised and the red lollipop is sad,0,0,winoground
42_image_0.png,the larger person wears yellow and the smaller person does not,0,0,winoground
42_image_1.png,the smaller person wears yellow and the larger person does not,0,0,winoground
43_image_0.png,a big cat is next to a small dog,0,0,winoground
43_image_1.png,a small cat is next to a big dog,0,0,winoground
44_image_0.png,the heavy oncoming traffic is contrasted with the light outgoing traffic,0,0,winoground
44_image_1.png,the light oncoming traffic is contrasted with the heavy outgoing traffic,0,0,winoground
45_image_0.png,a cold drink on a hot day,0,0,winoground
45_image_1.png,a hot drink on a cold day,0,0,winoground
46_image_0.png,a person is drinking now and eating later,0,0,winoground
46_image_1.png,a person is drinking later and eating now,0,0,winoground
47_image_0.png,the sailboat sails close but the beach is far away,0,0,winoground
47_image_1.png,the sailboat sails far away but the beach is close,0,0,winoground
48_image_0.png,the passenger is riding inattentive to the road and the driver is driving attentive to the road,0,0,winoground
48_image_1.png,the passenger is riding attentive to the road and the driver is driving inattentive to the road,0,0,winoground
49_image_0.png,it wears a hat but the person doesn't,0,0,winoground
49_image_1.png,the person wears a hat but it doesn't,0,0,winoground
4_image_0.png,the person without earrings pays the person with earrings,0,0,winoground
4_image_1.png,the person with earrings pays the person without earrings,0,0,winoground
50_image_0.png,the person with green legs is running quite slowly and the red legged one runs faster,0,0,winoground
50_image_1.png,the person with green legs is running faster and the red legged one runs quite slowly,0,0,winoground
51_image_0.png,a person is in the water and close to the sand,0,0,winoground
51_image_1.png,a person is close to the water and in the sand,0,0,winoground
52_image_0.png,a frog is above rocks which are under the water,0,0,winoground
52_image_1.png,a frog is under rocks which are above the water,0,0,winoground
53_image_0.png,driving off the road and on the unpaved terrain,0,0,winoground
53_image_1.png,driving on the road and off the unpaved terrain,0,0,winoground
54_image_0.png,someone is in a helicopter with a car,0,0,winoground
54_image_1.png,someone is with a helicopter in a car,0,0,winoground
55_image_0.png,the green one can fit inside the blue one and the blue one can fit outside the green one,0,0,winoground
55_image_1.png,the green one can fit outside the blue one and the blue one can fit inside the green one,0,0,winoground
56_image_0.png,jumping away from the photographer and towards the others,0,0,winoground
56_image_1.png,jumping towards the photographer and away from the others,0,0,winoground
57_image_0.png,someone bakes the dough before the dough is eaten,0,0,winoground
57_image_1.png,the dough is eaten before someone bakes the dough,0,0,winoground
58_image_0.png,it hatched before it was eaten,0,0,winoground
58_image_1.png,it was eaten before it hatched,0,0,winoground
59_image_0.png,there are three bananas and two apples,0,0,winoground
59_image_1.png,there are two bananas and three apples,0,0,winoground
5_image_0.png,a bird eats a snake,0,0,winoground
5_image_1.png,a snake eats a bird,0,0,winoground
60_image_0.png,someone has loaded their plate with one of the toast slices and two of the eggs,0,0,winoground
60_image_1.png,someone has loaded their plate with two of the toast slices and one of the eggs,0,0,winoground
61_image_0.png,there are three people and two windows,0,0,winoground
61_image_1.png,there are two people and three windows,0,0,winoground
62_image_0.png,there are 50 stars on the right flag and 5 stars on the left flag,0,0,winoground
62_image_1.png,there are 5 stars on the right flag and 50 stars on the left flag,0,0,winoground
63_image_0.png,no people wear blue shirts and six people wear white shirts,0,0,winoground
63_image_1.png,six people wear blue shirts and no people wear white shirts,0,0,winoground
64_image_0.png,the dog's leg is on the person's torso,0,0,winoground
64_image_1.png,the person's leg is on the dog's torso,0,0,winoground
65_image_0.png,the animal's eyes are bigger than the person's,0,0,winoground
65_image_1.png,the person's eyes are bigger than the animal's,0,0,winoground
66_image_0.png,the taller person's arm is around the shorter person's shoulder,0,0,winoground
66_image_1.png,the shorter person's arm is around the taller person's shoulder,0,0,winoground
67_image_0.png,the person in a brown coat looks back and the person in a black coat looks forward,0,0,winoground
67_image_1.png,the person in a black coat looks back and the person in a brown coat looks forward,0,0,winoground
68_image_0.png,it ran away while they pursued,0,0,winoground
68_image_1.png,they ran away while it pursued,0,0,winoground
69_image_0.png,almost everyone is in a boat and one is swimming,0,0,winoground
69_image_1.png,one is in a boat and almost everyone is swimming,0,0,winoground
6_image_0.png,"a plant was harmed by another organism, and that organism broke the plant into pieces",0,0,winoground
6_image_1.png,"another organism was harmed by a plant, and that plant broke the organism into pieces",0,0,winoground
70_image_0.png,the person with the lighter shoes is holding an emoji and the person with the darker shoes isn't,0,0,winoground
70_image_1.png,the person with the darker shoes is holding an emoji and the person with the lighter shoes isn't,0,0,winoground
71_image_0.png,the person wearing neutral colors poses and the person wearing brighter colors takes a picture,0,0,winoground
71_image_1.png,the person wearing brighter colors poses and the person wearing neutral colors takes a picture,0,0,winoground
72_image_0.png,it's a fire truck,0,0,winoground
72_image_1.png,it's a truck fire,0,0,winoground
73_image_0.png,watching the present,0,0,winoground
73_image_1.png,presenting the watch,0,0,winoground
74_image_0.png,walking out on a rock,0,0,winoground
74_image_1.png,rocking out on a walk,0,0,winoground
75_image_0.png,the kid with the magnifying glass looks at them,0,0,winoground
75_image_1.png,the kid looks at them with the magnifying glass,0,0,winoground
76_image_0.png,the person with the kids is sitting,0,0,winoground
76_image_1.png,the person is sitting with the kids,0,0,winoground
77_image_0.png,the people with shoes are touching each other,0,0,winoground
77_image_1.png,the people are touching each other with shoes,0,0,winoground
78_image_0.png,someone with an apple is hurt by a tree,0,0,winoground
78_image_1.png,someone is hurt by a tree with an apple,0,0,winoground
79_image_0.png,the person that is on the table is eating the food,0,0,winoground
79_image_1.png,the person is eating the food that is on the table,0,0,winoground
7_image_0.png,a bottle is in water,0,0,winoground
7_image_1.png,water is in a bottle,0,0,winoground
80_image_0.png,the watering can is larger than the pot,0,0,winoground
80_image_1.png,the pot is larger than the watering can,0,0,winoground
81_image_0.png,they hold a suitcase handle with their left hand and they hold a passport with their right hand,0,0,winoground
81_image_1.png,they hold a passport with their left hand and they hold a suitcase handle with their right hand,0,0,winoground
82_image_0.png,the person with the patterned shirt is curly-haired and the other is straight-haired,0,0,winoground
82_image_1.png,the person with the patterned shirt is straight-haired and the other is curly-haired,0,0,winoground
83_image_0.png,a diagram showing movement from right to left,0,0,winoground
83_image_1.png,a diagram showing movement from left to right,0,0,winoground
84_image_0.png,the flip flops are too big for these feet,0,0,winoground
84_image_1.png,the feet are too big for these flip flops,0,0,winoground
85_image_0.png,the person who is wearing a crown is kissing a frog,0,0,winoground
85_image_1.png,the person is kissing a frog who is wearing a crown,0,0,winoground
86_image_0.png,a dog sitting on a couch with a person lying on the floor,0,0,winoground
86_image_1.png,a person lying on a couch with a dog sitting on the floor,0,0,winoground
87_image_0.png,The uncaged bird has an opened cage door,0,0,winoground
87_image_1.png,The caged bird has an unopened cage door,0,0,winoground
88_image_0.png,meat with potatoes,0,0,winoground
88_image_1.png,potatoes with meat,0,0,winoground
89_image_0.png,the person in pink was close to not winning,0,0,winoground
89_image_1.png,the person in pink was not close to winning,0,0,winoground
8_image_0.png,a tree smashed into a car,0,0,winoground
8_image_1.png,a car smashed into a tree,0,0,winoground
90_image_0.png,two humans and one wheel,0,0,winoground
90_image_1.png,two wheels and one human,0,0,winoground
91_image_0.png,clothing on lines,0,0,winoground
91_image_1.png,lines on clothing,0,0,winoground
92_image_0.png,someone talks on the phone angrily while another person sits happily,0,0,winoground
92_image_1.png,someone talks on the phone happily while another person sits angrily,0,0,winoground
93_image_0.png,two boats and one direction down the stream,0,0,winoground
93_image_1.png,one boat and two directions down the stream,0,0,winoground
94_image_0.png,The dog rides without a visible tongue,0,0,winoground
94_image_1.png,The dog rides with a visible tongue out,0,0,winoground
95_image_0.png,handing a hammer,0,0,winoground
95_image_1.png,hammering a hand,0,0,winoground
96_image_0.png,leaves its shedding,0,0,winoground
96_image_1.png,shedding its leaves,0,0,winoground
97_image_0.png,they are using no bait but still got fish,0,0,winoground
97_image_1.png,they are using bait but still got no fish,0,0,winoground
98_image_0.png,someone on the ground is spraying water towards a vehicle,0,0,winoground
98_image_1.png,someone is on a vehicle spraying water towards the ground,0,0,winoground
99_image_0.png,the dog wears as a hat what someone would normally bite,0,0,winoground
99_image_1.png,the dog bites what someone would normally wear as a hat,0,0,winoground
9_image_0.png,people fall on the leaves,0,0,winoground
9_image_1.png,the leaves fall on people,0,0,winoground
